new_id,prob
6,0.111359147386486
7,0.136000917555438
8,0.0106636306186106
10,0.122619163523822
11,0.0727365725129182
12,0.938580924253511
18,0.999933853047353
22,0.00209300545605103
25,0.894056167331924
29,0.808120464422034
35,0.605102826595015
40,0.000469931707329463
41,0.980114695314198
42,0.96534359285488
44,0.692980293035007
46,0.521087682376568
48,0.967477553526543
51,0.00427777220465343
54,0.395458642312903
55,0.0553755628540259
56,0.974004905913277
58,0.716436448160082
60,0.962437640094041
63,0.110401200950359
65,0.999999639895351
68,0.968455529194704
71,0.0293612055360584
72,0.828027947688158
75,0.192900417312686
78,0.470798016313216
80,0.815119590768717
81,0.0130373253367958
83,0.113886265774535
86,0.89356613848833
89,0.114182369546508
90,0.918810484400196
92,0.568908946585831
97,0.0222941976755145
104,0.847451629205248
105,0.905772977446978
108,0.981458435838739
109,0.000805333595699412
112,0.106868835125469
114,0.973819132211365
122,0.981123057645519
123,0.0373083996164981
124,0.815022086850691
130,0.679551665423047
134,0.0348747064934146
135,0.565991300529936
140,0.00324262279186623
142,0.772934008224514
143,0.659678772419658
145,0.243553554519591
147,0.231327447486748
151,0.785935362066058
152,0.0590951852760341
153,0.763497424690537
156,0.70499353163189
159,0.816100270093735
166,0.414270675482738
167,0.767696699216509
169,0.85544010617637
170,0.0321284564048596
171,0.0431047271368229
175,0.121403697560519
176,0.0373657659086672
180,0.599437177592173
186,0.555594452938776
189,0.686366508143162
190,0.921190379619114
191,0.541684914312006
197,0.715506524407636
198,0.0584919391863243
199,0.915139180320327
200,0.00117466823456214
203,0.0349819083786275
205,0.227530699227811
208,0.00609601024846698
209,0.540568964047877
210,0.251786453790898
213,0.777774239531485
214,0.344540000763894
215,0.0916399652481848
221,0.644221152640074
223,0.938407211065303
224,0.208794279061427
225,0.826968250078855
227,0.619765404031846
229,0.665706765447479
230,0.221482537376323
231,0.692236785321386
232,0.140400903744483
234,0.0738695303885234
236,0.887319313825391
237,0.907069078559055
238,0.00139908447267303
240,0.884954660088191
241,0.0636919944895792
242,0.00311539400730791
243,0.22254421528705
244,0.797802419239475
245,0.00462706891210995
249,0.959505297510905
251,0.994199382168929
256,0.633063483299233
257,0.364189161820152
259,0.061649641630557
261,0.163104163090753
262,0.436908987602409
264,0.566793637372629
267,0.89743223876365
268,0.126752869374063
270,0.951116438340702
273,0.948327928785793
276,0.702761569385445
277,0.972407608625704
280,0.780570745860855
281,0.130863363922386
283,0.930388042871672
284,0.933458711458037
285,0.55358553865576
289,0.0192617604609385
291,0.99757800316644
294,0.816834236490718
297,0.934814041257532
298,0.208647038845943
302,0.910011513151544
304,0.912699952650443
305,0.707014201394424
306,0.992416198336568
310,0.287762466115903
312,0.70619477239643
316,0.0368235054434876
319,0.577838296877048
320,0.00467453513745644
323,0.330602687775205
324,0.000151176431853499
325,0.0108161865016924
334,0.82432065177471
336,0.941993670013677
337,0.0896803616517792
338,0.148581447217869
340,0.337121877838994
341,0.535081491514841
342,0.656635239614495
345,0.413232715569055
346,0.142391037124255
348,0.310362391332027
350,0.859350643060498
351,0.014069354270076
352,0.97978364734107
357,0.78640951599745
359,0.00102897649485719
361,0.736318973083859
362,0.444149177896724
363,0.999999662684572
364,0.522403668043015
365,0.0221237047245892
366,0.658972042995351
368,0.0658189855636605
369,0.0704056039947732
372,0.914861383183358
375,0.216237633770084
377,0.067065099714443
378,0.750920688533577
379,0.126822711926683
380,0.1677888317487
381,0.711875890374444
382,0.948413778554517
384,3.98507386493421e-05
385,0.409292843250562
389,0.491737675877274
390,0.0650319675462824
392,0.0121144630723052
394,0.999260005737768
396,0.891281159436181
399,0.00177295802149953
401,0.706102577731492
402,0.553228301290924
403,0.639255738408802
404,0.997800282024688
405,0.993043158632864
406,0.928634567480512
408,0.665710175291722
409,0.0913156478252869
412,0.750607311253487
415,0.00745928994866102
416,0.0220837433518012
418,0.999486204547437
419,0.446155489197064
420,0.0548419696943028
421,0.989313815695274
424,0.0117509485953141
425,0.266754564997986
426,0.0202237824260593
427,0.0781291230514821
428,0.785657509082445
429,0.99104880989477
430,0.230854571761602
431,0.532084936432028
433,0.35388739313898
436,0.944925483171281
437,0.298257401196483
439,0.121151768265357
440,0.911076483478523
442,0.755879517030642
444,0.99486371797399
445,0.786456119545864
447,0.709957803799298
448,0.993555077420426
450,0.965566127231064
452,0.877730250231468
455,0.2425891021853
457,0.0133275354135405
458,0.804960599875482
460,0.29408401899179
461,0.302690197479275
462,0.952404068119413
466,0.11865507731382
467,0.986911733809968
468,0.0566181741005176
471,6.42275845486077e-05
472,0.0454266872307275
475,0.0220171217863839
478,0.859358005488955
479,0.119796308420615
480,0.365822135882754
490,0.991287698385755
492,0.0248623608128944
493,0.0289025719386844
494,0.846490211940972
495,0.815638312375269
497,0.371988125346769
498,0.0559950382750189
503,0.0137413354060213
505,0.98722722705833
508,0.180897289926907
510,0.243361706783088
512,0.185623979653867
514,0.301105882946891
515,0.157469771846719
516,0.0962333937275347
519,0.143968027593673
523,0.000595443446275572
526,0.332580960257162
527,0.821764130170283
529,0.405978190507706
530,0.0756921162040322
535,0.79964071025023
536,0.539079152473377
539,0.98410724853261
542,0.0501948408945356
543,2.75722663106458e-05
545,0.69895492599436
546,0.0282271098699223
547,0.962300840884733
548,0.146067723367088
549,0.0177855416483843
550,0.108701767808337
553,0.0924694300991072
557,0.00506040879980874
558,0.12701141554182
559,0.474776479226252
561,0.486470463735566
562,0.2108729729458
564,0.723116163413551
565,0.52009490504377
567,0.600151268581929
568,0.754658057572037
570,0.716738498642955
572,0.801813215465447
574,0.557977412119303
575,0.977021031400327
577,0.00813100873426279
579,0.301257605126142
582,0.0997402905431171
586,0.087910017988702
587,0.142174879050601
589,0.0465304618167345
593,0.98693901462096
594,0.439194195162769
595,0.585717252940292
597,0.996099743082392
599,0.701929476246804
600,0.22448778380982
602,0.261377177404571
607,0.0507952073722857
608,0.300615790294446
609,0.0411839653643986
613,0.0811872042385347
616,0.197624910997841
621,0.112561747383313
623,0.956575511776715
625,0.284242158494413
626,0.178078517153459
627,0.0379169371851012
628,0.000139622302863705
629,0.239954769465476
633,0.00176205399382963
638,0.937289468792779
641,0.838377317455674
642,0.849905029673391
644,0.991847442932111
646,0.892197064837461
648,0.899292806091487
649,0.744455566052783
651,0.70272910617392
655,0.999782685585285
657,0.95343164149323
658,0.343000691164919
659,0.0424158103405773
663,0.319761550392365
664,0.796676625371646
667,0.0222236121726037
668,0.114419494119148
672,0.855597681170568
673,0.959865965108707
674,0.466898748396392
676,0.487919182182891
677,0.535932363148969
679,0.0127483681686509
680,0.915514840099886
682,0.984468744616605
683,0.173865339732115
688,0.058954995395651
690,0.984074432777953
692,0.450650780235194
694,0.884599778733368
695,0.237809588291712
699,0.491884322305461
700,0.00328317290162127
702,0.696135849483144
705,0.4498872086194
706,0.72667720215369
708,0.320940349359065
710,0.292937221630773
712,0.872827032772084
715,0.98461267265247
717,0.207178316513214
718,0.798372472137303
720,0.003938701934583
721,0.949699206938029
723,0.100538067729739
727,0.877129091965626
730,0.997386606729217
731,0.104497932278067
732,0.877312371034249
734,0.217346330201518
736,0.553706506376875
737,0.884453651109184
738,0.784719682905083
739,0.790446904062592
740,0.670027705122254
741,0.010698893276813
743,0.723555421764895
744,0.38568110582459
745,0.726268855315873
746,0.946473743426763
747,0.197425585078494
748,0.492442165240176
749,0.907140323426164
751,0.0268280232680699
755,0.359622087315751
756,0.0117158096165117
759,0.901837913632644
761,2.28146138170544e-05
762,0.0425896421735845
763,0.0694737481039579
764,0.282415778950205
766,0.292076431283754
767,0.0233931782309557
768,0.970783376671943
772,0.213152807097942
775,0.865039136683705
776,0.638927318214583
777,0.679644208802883
778,0.0242241213347592
780,0.0810650600218202
781,0.0586581561700688
782,0.0119447013139268
784,0.98900505321178
785,0.105988489252799
786,0.398265686549842
787,0.720266547696653
789,0.611197080960352
790,0.595088190504203
792,0.191419690028527
794,0.897790820724012
797,0.00499320419030315
799,0.0438630135717328
802,0.661997624389638
805,0.357008632116345
806,0.981306592664284
808,0.568701702165623
809,0.89980998008434
810,0.0804182223097802
814,0.0468293842258088
819,0.00146891599909711
820,0.238273804119895
821,0.419732159016191
822,0.362674868208142
823,0.115011561227693
828,0.949194021861124
832,0.834860139481029
834,0.64153094708396
835,0.997587172701613
843,0.0640422251073784
845,0.719954269703825
847,0.264740965319134
849,0.124431088512766
850,0.622998357229943
852,0.172939736303494
853,0.322535346144235
854,0.000259326732189006
855,0.0269884995710715
856,0.895656476971813
857,0.132130148800419
858,0.0222832423026311
859,0.797217267721021
860,0.668407279581086
861,0.330358355633279
862,0.793411644087276
864,0.780903260619519
865,0.999997618730399
867,0.961293520685677
869,0.99583822032789
871,0.0139177033603954
872,0.58542354165943
873,0.00977341084848584
876,0.998670535805515
878,0.177838677968894
881,0.6852504227876
882,0.264150133455571
883,0.881578986297141
888,0.90922165336116
894,0.182902284872948
895,0.0104363781842412
897,0.101575698414905
898,0.990952915494544
906,0.575120153858935
907,0.557323573168346
910,0.41019823222265
911,0.192490932613316
913,0.0113140917354821
917,0.209905688124482
919,0.989595366048378
922,0.981508127893966
923,0.0234056652348599
926,0.790455945058583
928,0.00045443949549705
931,0.907081496971514
938,0.871350734333203
939,0.455126425578123
940,0.435956808074804
941,0.993029103052725
942,0.67431857625556
943,0.288189564431977
948,0.960217373311998
949,0.918227086582998
950,0.957461946740355
953,0.779103469691997
955,0.355219029619519
964,0.761679800205341
965,0.866257947179747
968,0.121699669541116
969,0.198891008541625
972,0.219503020734321
973,0.195072104099015
974,0.62720652521916
975,0.956644706563036
976,0.89636277611096
979,0.138924231520187
980,0.0395787587737493
981,0.623110492546311
982,0.527614762265832
984,0.907995269349143
985,0.152768092928192
990,0.432632205119265
991,0.0349030195139591
998,0.822456970473692
1007,0.0205337935338266
1008,0.093503681419214
1010,0.0957849721374832
1015,0.0692332206760604
1016,0.822538835552894
1018,0.959055678210835
1020,0.765877407259079
1021,0.81249379758116
1022,0.0904959930297998
1025,0.238995137575165
1026,0.217710133796194
1028,0.114004342217
1029,0.146104228558985
1031,0.682517563387355
1036,0.94963654773236
1037,0.0987567877384791
1038,0.220964334814238
1040,0.98271897766519
1041,0.845254058583115
1042,0.479786353951795
1043,0.604155210671719
1046,0.271015243839933
1047,0.0672608901183784
1048,0.909023184607677
1049,0.298370951717363
1051,0.426902504157401
1052,0.235990101026165
1053,0.55215464741853
1054,0.96336585814547
1056,0.110790528463697
1058,0.0893753468870099
1059,0.554261823468497
1061,0.10838931126973
1064,0.882572186333585
1065,0.00017687266126575
1069,0.0376131479970575
1070,0.0915437011980425
1071,0.442522659654749
1072,0.0610364003958726
1074,0.621828345222396
1079,0.0384796037673292
1080,0.636307854558031
